811,11,747175
700,2,10493
519,7,50303
366,6,38387
746,2,12294
620,6,43536
554,6,35985
641,2,14350
642,8,78867
855,3,26018
909,3,10596
766,5,105222
678,6,118851
478,8,204571
854,8,112282
462,10,152406
451,2,7027
120,8,177894
473,2,7334
531,11,125127
959,3,13108
92,6,35288
745,5,26303
746,7,49858
358,2,6411
869,3,11174
669,2,5704
523,8,62137
113,2,5659
822,5,26374
70,5,24927
133,2,60470
110,6,54683
302,8,59518
749,3,11452
981,2,5707
53,4,25923
843,3,10118
103,6,32090
285,4,61305
287,9,89979
864,7,42620
218,10,161651
374,10,86224
55,2,6803
440,2,5528
343,8,161206
849,9,132019
594,6,163046
130,2,6461
840,9,85514
823,2,6242
776,6,37233
749,5,28996
88,5,26639
102,6,43238
610,5,58390
267,4,31400
16,2,6613
204,3,5889
236,7,48947
135,5,29088
206,10,107185
387,7,52189
322,2,5642
624,10,104205
581,10,157060
1006,2,13305
404,7,60299
126,9,95122
281,7,66072
968,8,65098
619,6,39565
857,3,11621
473,7,48776
401,4,83473
523,11,453375
23,2,17179
558,11,187323
690,5,71251
585,3,12214
365,2,6408
376,3,11430
709,3,10599
309,9,83217
522,3,20161
261,10,206878
400,9,80012
734,8,104693
161,8,44903
172,4,72998
80,7,112371
186,9,84045
644,6,37222
11,7,124143
840,4,18629
733,7,49722
75,3,11706
446,5,26013
89,8,57143
494,7,48384
485,4,17383
569,7,96431
385,2,6067
487,7,103051
220,4,15858
434,3,9417
502,11,229729
276,9,78894
555,9,92016
802,11,179664
522,7,43731
456,8,55252
744,4,14921
530,6,31644
886,10,84197
165,4,15164
556,6,98496
568,9,117612
904,10,151007
450,3,11256
511,4,18159
201,8,70034
39,9,154518
364,11,132024
167,6,37509
238,4,21053
67,10,133397
528,3,11497
143,9,89599
41,6,34821
143,2,29458
556,10,151944
290,8,64187
742,2,8495
25,10,492037
243,4,17327
999,10,140122
853,4,16501
390,6,32904
103,8,63782
475,2,2236
12,8,202302
864,7,51880
823,2,5184
645,6,40162
838,8,58253
145,2,4746
912,5,34804
914,4,29305
136,6,34861
367,7,95587
670,3,10932
399,10,112738
216,3,9604
352,6,68587
898,9,109744
221,5,23688
919,8,60975
117,3,9650
90,8,121522
732,7,47203
214,5,22933
1000,9,74495
726,11,167466
498,6,36048
41,6,60765
791,9,91534
17,14,88487484
687,18,4086478
106,21,9947491
406,2,60379
555,8,322245
591,20,1797641
667,18,1462887
169,11,931000
476,3,74229
194,13,1000509
153,10,934033
688,14,780846
425,10,458195
66,8,243555
21,12,4119448
645,17,906283
670,15,762638
699,14,686605
39,13,1686090
958,15,1424683
786,2,36905
851,3,109554
790,20,2525044
209,14,2476461
518,2,45417
256,14,1284508
37,21,50387712
374,11,321182
606,8,317917
516,15,480244
576,15,461944
592,7,163935
421,20,1046477
740,20,973591
644,11,337197
443,10,536837
557,17,1123409
972,19,1473210
970,4,98054
447,11,433067
597,18,1092504
20,7,159598
147,3,40293
419,21,2211638
688,20,710751
141,12,268150
141,14,639723
554,13,266344
628,20,1458760
396,10,167703
932,11,201709
193,19,828675
55,8,368909
686,19,1301703
689,15,411409
742,8,114114
20,15,25166539
18,7,1607775
790,17,1512185
266,6,252695
172,3,61633
154,20,3794721
632,10,166625
24,13,5557816
21,3,50522
753,3,59190
979,4,138154
267,21,2348753
806,15,1305248
381,19,1679323
281,13,884583
995,19,1996896
640,13,938131
990,7,342072
99,14,2430803
120,7,353655
942,3,57209
581,10,574452
501,18,1554385
109,13,1598479
357,6,303515
765,8,373309
414,3,58230
462,2,12751
116,14,1801953
141,8,988121
837,21,1966594
537,21,1957704
205,4,103314
716,13,1017463
941,3,50992
40,16,30792858
202,2,18961
131,7,262558
153,4,42416
381,14,1189586
392,3,41275
414,8,374441
24,15,30310551
413,8,113688
662,5,28529
19,9,474491
289,20,725444
373,6,34052
414,17,290285
648,12,133061
328,8,86828
439,13,371228
347,15,280037
904,17,296542
551,6,73268
894,16,269226
249,20,415151
975,4,20909
365,21,563137
476,5,83104
160,17,352385
697,18,641440
58,18,2971176
483,10,416602
817,10,347197
982,9,369195
32,9,531144
465,14,619302
358,6,186429
833,3,64225
547,4,31624
465,7,52463
414,7,48511
827,7,44359
433,17,510910
241,11,189493
118,17,2605982
332,12,715001
459,18,1030761
902,5,29529
480,17,1076550
307,11,661468
121,5,145431
377,11,583734
423,7,278643
544,2,14569
402,7,393789
196,15,1170845
1001,2,25331
328,13,1837570
745,10,569849
53,3,58060
491,8,427770
377,11,663672
88,9,357442
234,3,70298
544,13,884405
153,19,1900711
336,17,2706180
571,7,541267
618,3,27797
898,20,1721092
558,15,751029
21,11,1005699
119,16,568842
273,7,49215
832,14,516132
759,17,591564
309,20,281056
986,6,22535
261,3,7977
108,20,8307121
29,6,22393
533,12,81509
513,16,312528
188,8,110667
339,16,280433
724,9,46721
669,15,131890
962,21,478859
859,2,6770
426,20,403692
34,10,276557
633,21,651755
550,8,37851
1004,21,2002093
23,11,324830
64,11,689146
170,17,1407640
859,2,6230
550,11,328395
368,12,964199
85,20,6471133
560,16,819797
43,21,81742664
267,4,17847
507,6,23669
583,13,98967
764,13,111982
119,11,138816
402,21,527803
404,8,96740
25,6,180787
625,10,167634
717,20,588742
960,2,7342
133,18,320173
850,5,17771
589,18,208340
788,9,46398
763,2,4955
173,3,7506
601,5,15557
699,13,98557
473,9,57041
230,19,274631
959,5,17314
372,16,223509
159,4,12428
916,7,29113
696,9,45663
534,7,110465
937,8,65370
759,21,317421
351,10,58213
946,5,27277
288,17,786627
130,12,432906
810,8,37668
20,20,60130520
333,3,12997
153,5,20118
103,2,4755
914,21,346102
878,20,544319
700,16,167912
720,2,3218
594,6,390162
406,2,10170
138,21,381086
759,12,108128
16,7,203853
841,12,137850
502,21,298056
898,6,89742
749,7,35320
972,18,2303568
541,13,243566
727,14,122271
320,17,188700
505,3,19907
725,3,46705
369,9,204798
289,2,8173
145,4,16673
672,17,1223102
841,16,313003
128,19,2798275
911,20,536595
190,19,878339
724,15,136122
834,5,17167
627,3,48233
694,10,90703
603,7,43240
172,3,10532
828,13,172420
677,21,825336
390,9,108292
989,3,13989
636,21,481194
860,17,299482
376,19,615018
184,10,301994
392,20,924278
350,3,9909
414,3,6711
351,7,27965
941,14,295417
255,6,31008
767,20,264972
81,8,36239
555,21,774896
949,14,334910
924,11,197003
836,6,35538
933,6,33798
563,13,168236
641,19,999752
955,19,368832
647,9,71785
49,7,58753
18,18,8927536
72,12,9078112
294,2,13489
396,3,15517
614,18,263959
314,10,61938
235,8,39989
628,10,60443
487,9,49078
896,3,7691
672,11,73949
168,17,1683535
88,18,415310
92,11,71019
608,11,76529
427,19,921942
405,5,20193
321,12,91060
667,4,12634
386,6,23051
270,7,29414
941,21,335997
335,5,16842
468,21,593366
91,12,147529
895,4,12965
704,11,72168
720,5,16529
728,11,71044
625,13,107824
888,21,340612
425,13,110013
179,18,665961
494,4,20171
87,16,330451
125,7,46624
497,21,598107
77,20,1231680
955,21,487095
1009,19,250664
604,17,239636
852,19,250012
57,7,22674
318,21,532878
511,6,24641
357,10,73523
490,12,85417
623,20,267735
583,11,69059
403,12,84708
614,5,15798
472,11,80086
699,14,118909
949,3,7597
236,16,211698
880,15,139688
765,15,372362
290,20,592212
807,7,94962
535,8,67363
215,15,400592
347,9,105709
778,8,122255
112,16,810883
438,19,312035
916,6,115359
260,20,560869
952,12,128486
58,4,33056
21,11,450290
749,6,24446
876,15,147860
683,14,119269
599,10,56349
38,2,4023
46,12,204954
821,19,301111
761,6,23365
693,4,10692
649,16,156010
652,10,55868
902,16,154019
686,5,15967
376,2,3862
400,6,21220
810,6,19849
938,10,54636
586,6,23146
338,10,54691
477,5,15165
955,13,160406
40,11,382883
157,20,605569
738,10,90809
629,17,367049
557,18,352555
765,8,64336
763,10,89519
943,3,11425
69,15,233335
618,8,113394
78,15,580116
543,5,29991
550,7,46123
862,12,142539
370,18,335958
785,4,33981
617,10,90277
370,8,57687
578,4,17485
808,3,10618
193,8,55502
237,6,33209
392,3,10400
643,11,156401
602,18,331467
412,19,267922
819,4,11988
425,6,22050
259,7,27560
586,14,113120
281,20,534369
245,18,372880
948,13,158764
922,14,202542
653,5,26363
20,10,369559
232,11,105359
895,18,337317
65,19,3793231
63,16,1096953
316,19,243771
930,17,228455
148,9,82490
667,2,4609
469,3,6936
812,10,54205
910,11,65982
921,12,82782
909,20,355685
215,18,200728
687,16,151401
797,16,194459
39,12,162408
592,14,113812
587,7,27846
189,4,11031
278,5,15133
496,4,9973
767,3,6131
81,9,59348
41,21,9742480
934,18,615960
428,12,162256
443,2,8292
418,7,45604
526,20,662700
59,5,20389
815,12,83012
801,13,98613
556,5,60485
544,14,136899
539,13,96930
861,10,54026
65,14,1589463
959,21,302583
344,3,7846
627,14,112459
108,4,14697
393,14,114703
510,3,6884
348,6,22036
850,5,15173
423,5,13939
571,20,526697
691,11,329474
767,3,54182
109,12,721097
973,11,499622
700,8,45442
530,13,98575
224,7,285659
883,19,566966
662,18,199206
516,7,27713
112,10,53392
247,12,78551
217,17,170275
825,19,367401
398,11,70281
886,9,43829
608,9,42898
28,20,18398551
895,6,51734
685,3,13257
200,20,542426
807,8,58615
846,2,8026
342,6,35228
543,21,910648
457,8,93516
629,7,45441
529,16,476932
925,12,146916
621,20,408327
580,20,267808
123,19,629191
373,21,302209
137,21,491780
352,4,7355
441,5,15482
789,6,20282
21,11,505623
797,9,47034
205,19,879997
289,2,6437
510,21,312692
868,2,4533
984,21,556102
19,6,62648
323,19,660457
982,19,384544
662,17,290963
726,18,351715
784,20,451453
933,16,243075
277,17,297372
478,14,189193
772,19,447962
873,13,158948
293,15,255352
337,19,831091
768,12,139995
393,6,30023
320,21,810768
136,9,139552
871,16,267344
374,16,289105
579,16,367702
718,20,517768
982,7,48431
259,4,17219
963,14,256540
47,12,664410
628,3,12022
999,13,174238
361,10,90984
578,18,393551
130,19,405843
792,11,121864
102,12,446355
735,3,10437
540,19,443003
769,8,61474
566,11,121569
857,2,5510
630,4,16521
412,8,62128
777,21,595771
549,20,959658
272,6,36162
41,10,537939
629,3,10620
769,21,617654
674,4,16860
861,10,95731
133,15,315918
885,6,35315
232,16,312941
563,6,34618
340,20,432925
997,2,5735
606,13,266429
414,7,37472
970,17,316639
308,14,171348
228,10,127428
684,11,91735
469,11,92505
353,14,159600
786,6,28428
1004,6,27275
289,14,317278
229,16,228823
53,16,1487981
352,15,403387
544,21,4133736
675,10,96693
528,14,194671
284,13,158857
178,20,3308676
479,18,431975
907,2,6400
644,8,58208
614,6,33567
487,3,9898
79,2,4962
65,7,117952
270,21,718514
652,2,6027
304,9,75370
708,18,352007
127,10,106365
97,19,1177888
33,21,130161932
57,7,42746
198,19,432734
514,3,12480
922,18,372613
277,14,194404
171,7,86046
126,14,310256
549,10,92753
744,18,497558
841,7,40948
590,16,317878
924,5,24160
500,3,9544
508,12,528412
139,9,484560
797,11,513491
747,12,234635
513,13,159308
131,19,610291
14,7,197202
548,4,15343
512,11,199062
539,16,289254
88,11,491481
205,7,44366
933,17,375349
222,6,32856
63,11,139001
706,19,836368
291,7,79926
708,20,390606
1007,9,131795
828,5,14567
247,8,43036
827,20,591334
936,7,41972
555,2,4644
378,18,592391
306,5,47442
779,10,100790
141,9,44868
366,18,1153219
664,16,351365
979,7,42893
371,21,791609
456,11,71362
305,8,151335
813,10,185246
42,5,54242
404,5,55676
728,15,400204
967,8,35301
775,21,349807
444,15,159836
206,9,44502
492,14,135695
282,16,254785
601,11,155757
209,18,1192340
69,13,754486
867,18,695453
575,19,325409
229,17,268500
161,9,88856
832,20,679750
53,11,287208
398,5,15139
717,21,449884
989,9,208484
754,15,182484
187,16,426704
421,3,32400
353,4,23153
809,8,87960
749,11,97567
113,6,29208
535,17,178075
805,4,9566
581,19,306523
800,5,14533
210,15,226186
165,15,131620
145,4,9232
864,14,214015
255,21,1395470
673,2,4443
630,17,177352
818,5,14050
822,10,57677
162,20,458780
135,17,185756
698,12,1470408
689,10,290412
661,13,247714
780,18,525508
133,19,540454
739,9,44603
680,17,190925
595,17,178880
130,7,34880
946,5,14061
995,11,65594
43,2,2819
617,16,152085
814,18,215425
496,8,34453
355,14,178303
222,21,509125
303,2,5384
572,15,187753
951,9,113148
238,12,118607
113,15,1066322
819,9,76126
467,8,58645
351,8,54932
291,9,72497
638,15,304980
829,2,6077
348,5,36702
395,2,11360
600,8,212233
422,20,611030
471,4,54068
699,5,23149
804,14,198980
641,14,244905
29,9,90295
383,12,138412
857,10,85691
547,9,69601
333,14,192384
620,2,4620
134,2,3964
529,4,15076
312,14,200572
26,9,150927
525,4,91109
428,9,73726
562,9,116197
979,9,126039
227,17,306315
759,3,10301
239,16,265521
433,12,138127
614,4,15681
815,19,489330
782,19,814484
779,4,17117
181,19,1078430
146,21,575502
281,17,297712
568,12,215608
411,3,10406
128,2,4516
571,8,57944
105,16,562247
444,14,230039
437,9,69587
896,15,838066
683,20,518944
294,17,343708
596,4,16839
743,17,292535
994,13,160832
697,11,201177
357,18,454405
99,5,23460
503,13,295288
39,17,4784929
527,11,112090
37,17,3249565
667,10,94451
412,10,101174
110,13,344899
723,13,165806
105,19,3411088
94,19,747304
789,7,44263
164,19,426542
799,12,140633
989,10,87674
677,17,302217
929,6,32537
485,20,465401
412,20,1749746
340,8,68900
237,17,473192
411,6,32400
430,16,304582
638,17,419902
470,18,344887
471,10,92256
457,2,5208
727,15,199562
849,13,206376
357,14,324679
134,3,115340
527,3,20133
697,20,435124
332,20,698258
494,6,45902
924,21,825413
736,14,675661
343,16,1267033
966,10,106897
474,18,375813
675,19,913733
137,8,117980
211,12,138534
758,17,385544
897,7,54510
63,13,413114
590,19,486823
774,16,252724
117,12,295741
706,5,23574
33,15,6839172
970,18,367957
759,2,5229
650,13,246895
800,16,270160
334,12,129605
719,2,4928
539,17,441094
593,3,11778
733,14,189854
938,14,254387
739,5,24605
499,13,719041
471,12,611618
921,16,1064361
585,4,92445
1002,13,751018
667,15,904869
153,4,79331
191,12,636050
761,4,76233
565,2,10351
493,21,1606263
929,14,848977
686,12,634066
481,16,926466
846,4,101425
332,9,500396
441,11,954940
125,6,220525
787,6,139084
663,4,92759
308,18,1249335
626,19,1979053
856,8,246312
468,21,2479384
76,8,294596
908,2,23125
467,10,393745
231,2,12599
734,2,10485
165,8,373447
794,19,2191693
493,9,421697
1002,14,739243
405,20,1697497
45,21,59470320
62,9,91923
827,18,371687
740,20,286865
146,18,372490
500,17,234549
909,9,75932
470,11,73149
19,7,36404
617,10,127597
293,10,259859
517,10,298659
897,2,5628
684,17,287544
628,17,216712
82,5,15777
637,17,370148
860,12,126480
172,11,74343
285,16,330300
977,7,29334
835,4,10301
624,18,220132
631,4,10264
818,11,72158
779,13,102476
960,15,140674
143,6,21490
896,17,191666
724,10,59059
866,2,2734
409,20,371260
476,10,60318
228,20,611009
202,3,7267
360,5,16260
273,17,361762
820,12,98649
474,20,295507
757,11,102707
468,15,148938
810,4,11050
642,15,148754
380,16,367279
916,8,40053
409,4,10861
545,18,230963
382,7,30468
841,8,38929
321,14,128374
145,14,126512
633,17,1519690
968,2,11654
301,16,862352
126,3,11451
113,6,34678
549,13,239998
664,9,88392
463,12,144548
963,11,121085
887,19,428252
927,14,263524
107,16,539287
900,20,450927
463,16,182349
777,5,16341
701,14,236086
661,21,796594
40,17,3865962
337,21,476539
801,6,24201
674,10,62106
576,15,146764
106,3,6656
748,2,2880
173,17,194781
69,11,69347
449,8,38914
766,2,2962
535,4,10691
513,4,10094
911,17,486251
755,8,75127
920,21,1268191
902,10,104275
236,21,701199
709,6,23488
473,8,39431
706,11,146525
124,19,494084
339,19,1064344
785,17,303695
404,14,186939
301,15,511345
870,9,298292
476,15,2498784
484,10,98288
695,15,249151
478,19,2201057
61,17,3304162
654,17,531741
610,7,32652
400,3,6875
725,18,231157
1007,7,30774
123,4,10432
818,4,9804
865,14,127764
662,10,277190
526,14,143912
789,4,11448
23,9,372199
660,21,997582
845,19,386591
634,13,919135
473,9,89644
